"gsid","index_no","station","district","year","month","day","max_temp"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","04","24.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","05","25.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","06","20.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","06","21"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","07","22.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","08","23.4"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","08","23.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","09","23.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","10","22.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","10","23.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","11","21.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","12","23.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","13","21"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","13","21.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","14","21"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","15","22.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","16","25.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","17","26"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","17","26.3"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","18","25.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","19","25.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","20","23"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","20","23.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","21","21"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","21","25.1"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","22","24"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","23","26"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","24","23.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","25","22.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","26","21.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","26","24"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","27","21.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","28","24.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","29","24.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","09","30","24"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","01","22.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","01","22.8"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","02","23.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","03","22.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","04","21"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","04","21.4"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","05","23.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","06","21"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","07","22.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","08","21.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","09","21.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","10","21.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","11","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","12","19"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","12","19.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","13","20.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","13","20.4"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","14","21.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","14","22"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","15","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","16","17.8"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","17","19"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","17","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","18","19"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","18","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","19","19"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","20","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","21","19.4"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","22","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","23","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","24","20.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","24","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","25","20"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","26","21.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","27","22"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","28","22"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","29","23.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","29","23.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","30","24"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","31","23.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","10","31","24.1"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","01","23"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","01","23.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","02","22.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","03","20.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","03","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","04","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","04","20.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","05","20"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","05","20.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","06","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","06","19.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","07","18.8"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","07","19"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","08","18"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","08","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","09","18"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","09","20.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","10","20"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","10","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","11","20"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","11","20.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","12","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","13","19.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","13","19.7"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","14","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","14","19.8"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","15","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","15","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","16","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","17","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","17","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","18","15.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","18","15.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","19","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","20","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","21","16.4"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","22","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","22","20"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","23","19"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","24","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","24","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","25","20"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","26","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","27","20"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","28","20.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","29","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","11","30","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","01","16"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","02","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","02","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","03","18.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","04","18"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","05","16"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","05","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","06","16.8"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","06","17"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","07","15"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","07","15.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","08","17"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","09","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","09","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","10","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","10","18"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","11","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","11","19"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","12","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","12","16.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","13","18"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","13","18.4"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","14","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","14","18.8"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","15","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","15","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","16","17"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","16","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","17","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","18","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","19","15.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","19","15.6"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","20","14"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","20","14.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","21","13"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","21","13.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","22","15.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","22","16"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","23","17"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","23","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","24","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","24","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","25","15.7"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","25","16"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","26","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","26","15.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","27","12.8"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","27","13"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","28","12.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","28","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","29","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","29","16"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","30","15.2"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","30","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2018","12","31","15"
"189","1327","Khadbari","Sankhuwasabha","2015","01","01","18"
"189","1327","Khadbari","Sankhuwasabha","2015","01","02","17.5"
"189","1327","Khadbari","Sankhuwasabha","2015","01","03","17.6"
"189","1327","Khadbari","Sankhuwasabha","2015","01","04","18.3"
"189","1327","Khadbari","Sankhuwasabha","2015","01","05","17.5"
"189","1327","Khadbari","Sankhuwasabha","2015","01","06","15.5"
"189","1327","Khadbari","Sankhuwasabha","2015","01","07","18"
"189","1327","Khadbari","Sankhuwasabha","2015","01","08","14.7"
"189","1327","Khadbari","Sankhuwasabha","2015","01","09","17.3"
"189","1327","Khadbari","Sankhuwasabha","2015","01","10","18.5"
"189","1327","Khadbari","Sankhuwasabha","2015","01","11","17"
"189","1327","Khadbari","Sankhuwasabha","2015","01","12","17.5"
"189","1327","Khadbari","Sankhuwasabha","2015","01","13","18"
"189","1327","Khadbari","Sankhuwasabha","2015","01","14","17.9"
"189","1327","Khadbari","Sankhuwasabha","2015","01","15","18.3"
"189","1327","Khadbari","Sankhuwasabha","2015","01","16","18"
"189","1327","Khadbari","Sankhuwasabha","2015","01","17","17.8"
"189","1327","Khadbari","Sankhuwasabha","2015","01","18","18.5"
"189","1327","Khadbari","Sankhuwasabha","2015","01","19","19"
"189","1327","Khadbari","Sankhuwasabha","2015","01","20","18.7"
"189","1327","Khadbari","Sankhuwasabha","2015","01","21","19.9"
"189","1327","Khadbari","Sankhuwasabha","2015","01","22","18.6"
"189","1327","Khadbari","Sankhuwasabha","2015","01","23","19"
"189","1327","Khadbari","Sankhuwasabha","2015","01","24","18.6"
"189","1327","Khadbari","Sankhuwasabha","2015","01","25","18"
"189","1327","Khadbari","Sankhuwasabha","2015","01","26","18.2"
"189","1327","Khadbari","Sankhuwasabha","2015","01","27","20"
"189","1327","Khadbari","Sankhuwasabha","2015","01","28","19.2"
"189","1327","Khadbari","Sankhuwasabha","2015","01","29","16.6"
"189","1327","Khadbari","Sankhuwasabha","2015","01","30","17.6"
"189","1327","Khadbari","Sankhuwasabha","2015","01","31","16.2"
"189","1327","Khadbari","Sankhuwasabha","2015","02","01","18"
"189","1327","Khadbari","Sankhuwasabha","2015","02","02","20.5"
"189","1327","Khadbari","Sankhuwasabha","2015","02","03","20.2"
"189","1327","Khadbari","Sankhuwasabha","2015","02","04","21.6"
"189","1327","Khadbari","Sankhuwasabha","2015","02","05","20.8"
"189","1327","Khadbari","Sankhuwasabha","2015","02","06","19"
"189","1327","Khadbari","Sankhuwasabha","2015","02","07","20"
"189","1327","Khadbari","Sankhuwasabha","2015","02","08","20.3"
"189","1327","Khadbari","Sankhuwasabha","2015","02","09","20.5"
"189","1327","Khadbari","Sankhuwasabha","2015","02","10","21.4"
"189","1327","Khadbari","Sankhuwasabha","2015","02","11","21.2"
"189","1327","Khadbari","Sankhuwasabha","2015","02","12","20.5"
"189","1327","Khadbari","Sankhuwasabha","2015","02","13","18"
"189","1327","Khadbari","Sankhuwasabha","2015","02","14","18.2"
"189","1327","Khadbari","Sankhuwasabha","2015","02","15","15"
"189","1327","Khadbari","Sankhuwasabha","2015","02","16","19.9"
"189","1327","Khadbari","Sankhuwasabha","2015","02","17","21"
"189","1327","Khadbari","Sankhuwasabha","2015","02","18","21"
"189","1327","Khadbari","Sankhuwasabha","2015","02","19","20.5"
"189","1327","Khadbari","Sankhuwasabha","2015","02","20","21.3"
"189","1327","Khadbari","Sankhuwasabha","2015","02","21","21.5"
"189","1327","Khadbari","Sankhuwasabha","2015","02","22","24.5"
"189","1327","Khadbari","Sankhuwasabha","2015","02","23","25"
"189","1327","Khadbari","Sankhuwasabha","2015","02","24","24"
"189","1327","Khadbari","Sankhuwasabha","2015","02","25","23.5"
"189","1327","Khadbari","Sankhuwasabha","2015","02","26","22.1"
"189","1327","Khadbari","Sankhuwasabha","2015","02","27","24.2"
"189","1327","Khadbari","Sankhuwasabha","2015","02","28","25.5"
"189","1327","Khadbari","Sankhuwasabha","2015","03","01","19.5"
"189","1327","Khadbari","Sankhuwasabha","2015","03","02","12.5"
"189","1327","Khadbari","Sankhuwasabha","2015","03","03","18.6"
"189","1327","Khadbari","Sankhuwasabha","2015","03","04","23.5"
"189","1327","Khadbari","Sankhuwasabha","2015","03","05","22.8"
"189","1327","Khadbari","Sankhuwasabha","2015","03","06","21.7"
"189","1327","Khadbari","Sankhuwasabha","2015","03","07","22.6"
"189","1327","Khadbari","Sankhuwasabha","2015","03","08","23.8"
"189","1327","Khadbari","Sankhuwasabha","2015","03","09","23.4"
"189","1327","Khadbari","Sankhuwasabha","2015","03","10","26"
"189","1327","Khadbari","Sankhuwasabha","2015","03","11","26.2"
"189","1327","Khadbari","Sankhuwasabha","2015","03","12","25.8"
"189","1327","Khadbari","Sankhuwasabha","2015","03","13","26.2"
"189","1327","Khadbari","Sankhuwasabha","2015","03","14","27.2"
"189","1327","Khadbari","Sankhuwasabha","2015","03","15","26.7"
"189","1327","Khadbari","Sankhuwasabha","2015","03","16","26.6"
"189","1327","Khadbari","Sankhuwasabha","2015","03","17","26.8"
"189","1327","Khadbari","Sankhuwasabha","2015","03","18","24"
"189","1327","Khadbari","Sankhuwasabha","2015","03","19","25.3"
"189","1327","Khadbari","Sankhuwasabha","2015","03","20","26.3"
"189","1327","Khadbari","Sankhuwasabha","2015","03","21","27.5"
"189","1327","Khadbari","Sankhuwasabha","2015","03","22","27.5"
"189","1327","Khadbari","Sankhuwasabha","2015","03","23","26.5"
"189","1327","Khadbari","Sankhuwasabha","2015","03","24","27.9"
"189","1327","Khadbari","Sankhuwasabha","2015","03","25","28.4"
"189","1327","Khadbari","Sankhuwasabha","2015","03","26","27.3"
"189","1327","Khadbari","Sankhuwasabha","2015","03","27","20"
"189","1327","Khadbari","Sankhuwasabha","2015","03","28","28"
"189","1327","Khadbari","Sankhuwasabha","2015","03","29","27.5"
"189","1327","Khadbari","Sankhuwasabha","2015","03","30","20"
"189","1327","Khadbari","Sankhuwasabha","2015","03","31","23.9"
"189","1327","Khadbari","Sankhuwasabha","2015","04","01","25"
"189","1327","Khadbari","Sankhuwasabha","2015","04","02","22"
"189","1327","Khadbari","Sankhuwasabha","2015","04","03","25.6"
"189","1327","Khadbari","Sankhuwasabha","2015","04","04","27.2"
"189","1327","Khadbari","Sankhuwasabha","2015","04","05","27.3"
"189","1327","Khadbari","Sankhuwasabha","2015","04","06","26.3"
"189","1327","Khadbari","Sankhuwasabha","2015","04","07","26.1"
"189","1327","Khadbari","Sankhuwasabha","2015","04","08","28"
"189","1327","Khadbari","Sankhuwasabha","2015","04","09","27.8"
"189","1327","Khadbari","Sankhuwasabha","2015","04","10","27.8"
"189","1327","Khadbari","Sankhuwasabha","2015","04","11","28"
"189","1327","Khadbari","Sankhuwasabha","2015","04","12","27.8"
"189","1327","Khadbari","Sankhuwasabha","2015","04","13","19.5"
"189","1327","Khadbari","Sankhuwasabha","2015","04","14","25.4"
"189","1327","Khadbari","Sankhuwasabha","2015","04","15","26.7"
"189","1327","Khadbari","Sankhuwasabha","2015","04","16","30.2"
"189","1327","Khadbari","Sankhuwasabha","2015","04","17","27.5"
"189","1327","Khadbari","Sankhuwasabha","2015","04","18","22.3"
"189","1327","Khadbari","Sankhuwasabha","2015","04","19","27.7"
"189","1327","Khadbari","Sankhuwasabha","2015","04","20","29.2"
"189","1327","Khadbari","Sankhuwasabha","2015","04","21","28"
"189","1327","Khadbari","Sankhuwasabha","2015","04","22","28"
"189","1327","Khadbari","Sankhuwasabha","2015","04","23","27.6"
"189","1327","Khadbari","Sankhuwasabha","2015","04","24","25"
"189","1327","Khadbari","Sankhuwasabha","2015","04","25","18"
"189","1327","Khadbari","Sankhuwasabha","2015","04","26","25.5"
"189","1327","Khadbari","Sankhuwasabha","2015","04","27","27"
"189","1327","Khadbari","Sankhuwasabha","2015","04","28","23.3"
"189","1327","Khadbari","Sankhuwasabha","2015","04","29","25"
"189","1327","Khadbari","Sankhuwasabha","2015","04","30","26.7"
"189","1327","Khadbari","Sankhuwasabha","2015","05","01","25"
"189","1327","Khadbari","Sankhuwasabha","2015","05","02","28.6"
"189","1327","Khadbari","Sankhuwasabha","2015","05","03","28.7"
"189","1327","Khadbari","Sankhuwasabha","2015","05","04","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","05","05","29.6"
"189","1327","Khadbari","Sankhuwasabha","2015","05","06","30.7"
"189","1327","Khadbari","Sankhuwasabha","2015","05","07","27"
"189","1327","Khadbari","Sankhuwasabha","2015","05","08","30.5"
"189","1327","Khadbari","Sankhuwasabha","2015","05","09","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","05","10","29.6"
"189","1327","Khadbari","Sankhuwasabha","2015","05","11","28.5"
"189","1327","Khadbari","Sankhuwasabha","2015","05","12","27.8"
"189","1327","Khadbari","Sankhuwasabha","2015","05","13","28.3"
"189","1327","Khadbari","Sankhuwasabha","2015","05","14","30"
"189","1327","Khadbari","Sankhuwasabha","2015","05","15","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","05","16","29.7"
"189","1327","Khadbari","Sankhuwasabha","2015","05","17","28.5"
"189","1327","Khadbari","Sankhuwasabha","2015","05","18","27.4"
"189","1327","Khadbari","Sankhuwasabha","2015","05","19","28.6"
"189","1327","Khadbari","Sankhuwasabha","2015","05","20","27.4"
"189","1327","Khadbari","Sankhuwasabha","2015","05","21","27.6"
"189","1327","Khadbari","Sankhuwasabha","2015","05","22","29.6"
"189","1327","Khadbari","Sankhuwasabha","2015","05","23","30"
"189","1327","Khadbari","Sankhuwasabha","2015","05","24","29"
"189","1327","Khadbari","Sankhuwasabha","2015","05","25","30"
"189","1327","Khadbari","Sankhuwasabha","2015","05","26","28.8"
"189","1327","Khadbari","Sankhuwasabha","2015","05","27","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","05","28","30"
"189","1327","Khadbari","Sankhuwasabha","2015","05","29","30.5"
"189","1327","Khadbari","Sankhuwasabha","2015","05","30","27.2"
"189","1327","Khadbari","Sankhuwasabha","2015","05","31","29.3"
"189","1327","Khadbari","Sankhuwasabha","2015","06","01","29.9"
"189","1327","Khadbari","Sankhuwasabha","2015","06","02","31"
"189","1327","Khadbari","Sankhuwasabha","2015","06","03","31"
"189","1327","Khadbari","Sankhuwasabha","2015","06","04","29.6"
"189","1327","Khadbari","Sankhuwasabha","2015","06","05","30.5"
"189","1327","Khadbari","Sankhuwasabha","2015","06","06","30.2"
"189","1327","Khadbari","Sankhuwasabha","2015","06","07","32"
"189","1327","Khadbari","Sankhuwasabha","2015","06","08","31.5"
"189","1327","Khadbari","Sankhuwasabha","2015","06","09","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","06","10","29.6"
"189","1327","Khadbari","Sankhuwasabha","2015","06","11","23.5"
"189","1327","Khadbari","Sankhuwasabha","2015","06","12","24.6"
"189","1327","Khadbari","Sankhuwasabha","2015","06","13","29.3"
"189","1327","Khadbari","Sankhuwasabha","2015","06","14","27"
"189","1327","Khadbari","Sankhuwasabha","2015","06","15","29.7"
"189","1327","Khadbari","Sankhuwasabha","2015","06","16","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","06","17","31.2"
"189","1327","Khadbari","Sankhuwasabha","2015","06","18","30.9"
"189","1327","Khadbari","Sankhuwasabha","2015","06","19","30.1"
"189","1327","Khadbari","Sankhuwasabha","2015","06","20","31.6"
"189","1327","Khadbari","Sankhuwasabha","2015","06","21","31.7"
"189","1327","Khadbari","Sankhuwasabha","2015","06","22","30.9"
"189","1327","Khadbari","Sankhuwasabha","2015","06","23","29.8"
"189","1327","Khadbari","Sankhuwasabha","2015","06","24","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","06","25","30.2"
"189","1327","Khadbari","Sankhuwasabha","2015","06","26","29.6"
"189","1327","Khadbari","Sankhuwasabha","2015","06","27","28"
"189","1327","Khadbari","Sankhuwasabha","2015","06","28","25"
"189","1327","Khadbari","Sankhuwasabha","2015","06","29","30.4"
"189","1327","Khadbari","Sankhuwasabha","2015","06","30","31"
"189","1327","Khadbari","Sankhuwasabha","2015","07","01","30.7"
"189","1327","Khadbari","Sankhuwasabha","2015","07","02","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","07","03","30.3"
"189","1327","Khadbari","Sankhuwasabha","2015","07","04","29.4"
"189","1327","Khadbari","Sankhuwasabha","2015","07","05","29.4"
"189","1327","Khadbari","Sankhuwasabha","2015","07","17","31"
"189","1327","Khadbari","Sankhuwasabha","2015","07","18","31"
"189","1327","Khadbari","Sankhuwasabha","2015","07","19","31.4"
"189","1327","Khadbari","Sankhuwasabha","2015","07","20","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","07","21","30.3"
"189","1327","Khadbari","Sankhuwasabha","2015","07","22","29"
"189","1327","Khadbari","Sankhuwasabha","2015","07","23","29"
"189","1327","Khadbari","Sankhuwasabha","2015","07","24","30.5"
"189","1327","Khadbari","Sankhuwasabha","2015","07","25","31"
"189","1327","Khadbari","Sankhuwasabha","2015","07","26","31.3"
"189","1327","Khadbari","Sankhuwasabha","2015","07","27","30.6"
"189","1327","Khadbari","Sankhuwasabha","2015","07","28","31"
"189","1327","Khadbari","Sankhuwasabha","2015","07","29","30.6"
"189","1327","Khadbari","Sankhuwasabha","2015","07","30","30.5"
"189","1327","Khadbari","Sankhuwasabha","2015","07","31","29.8"
"189","1327","Khadbari","Sankhuwasabha","2015","08","01","27.2"
"189","1327","Khadbari","Sankhuwasabha","2015","08","02","29.2"
"189","1327","Khadbari","Sankhuwasabha","2015","08","03","30"
"189","1327","Khadbari","Sankhuwasabha","2015","08","04","29.9"
"189","1327","Khadbari","Sankhuwasabha","2015","08","05","28.8"
"189","1327","Khadbari","Sankhuwasabha","2015","08","06","23.4"
"189","1327","Khadbari","Sankhuwasabha","2015","08","07","26.5"
"189","1327","Khadbari","Sankhuwasabha","2015","08","08","29.1"
"189","1327","Khadbari","Sankhuwasabha","2015","08","09","30.2"
"189","1327","Khadbari","Sankhuwasabha","2015","08","10","30.4"
"189","1327","Khadbari","Sankhuwasabha","2015","08","11","30.2"
"189","1327","Khadbari","Sankhuwasabha","2015","08","12","30.2"
"189","1327","Khadbari","Sankhuwasabha","2015","08","13","30.2"
"189","1327","Khadbari","Sankhuwasabha","2015","08","14","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","08","15","28"
"189","1327","Khadbari","Sankhuwasabha","2015","08","16","28"
"189","1327","Khadbari","Sankhuwasabha","2015","08","17","29"
"189","1327","Khadbari","Sankhuwasabha","2015","08","18","27"
"189","1327","Khadbari","Sankhuwasabha","2015","08","19","25.5"
"189","1327","Khadbari","Sankhuwasabha","2015","08","20","25.5"
"189","1327","Khadbari","Sankhuwasabha","2015","08","21","25"
"189","1327","Khadbari","Sankhuwasabha","2015","08","22","25.8"
"189","1327","Khadbari","Sankhuwasabha","2015","08","23","27.4"
"189","1327","Khadbari","Sankhuwasabha","2015","08","24","29.5"
"189","1327","Khadbari","Sankhuwasabha","2015","08","25","27.2"
"189","1327","Khadbari","Sankhuwasabha","2015","08","26","27.5"
"189","1327","Khadbari","Sankhuwasabha","2015","08","27","29"
"189","1327","Khadbari","Sankhuwasabha","2015","08","28","29"
"189","1327","Khadbari","Sankhuwasabha","2015","08","29","28.5"
"189","1327","Khadbari","Sankhuwasabha","2015","08","30","26.7"
"189","1327","Khadbari","Sankhuwasabha","2015","08","31","26.2"
"189","1327","Khadbari","Sankhuwasabha","2015","09","01","28"
"189","1327","Khadbari","Sankhuwasabha","2015","09","02","26.5"
