"gsid","index_no","station","district","year","month","day","min_temp"
"143","1307","Dhankuta","Dhankuta","2018","12","25","7.6"
"143","1307","Dhankuta","Dhankuta","2018","12","26","7.6"
"143","1307","Dhankuta","Dhankuta","2018","12","27","7.5"
"143","1307","Dhankuta","Dhankuta","2018","12","28","6.4"
"143","1307","Dhankuta","Dhankuta","2018","12","29","4"
"143","1307","Dhankuta","Dhankuta","2018","12","30","5.6"
"143","1307","Dhankuta","Dhankuta","2018","12","31","6.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","01","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","02","5.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","03","6"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","04","6.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","05","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","06","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","07","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","08","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","09","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","10","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","11","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","12","3"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","13","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","14","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","15","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","16","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","17","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","18","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","19","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","20","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","21","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","22","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","23","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","24","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","25","3"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","26","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","27","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","28","3"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","29","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","30","2.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","01","31","2"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","01","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","02","3"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","03","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","04","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","05","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","06","5.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","07","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","08","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","09","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","10","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","11","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","12","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","13","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","14","3.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","15","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","16","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","17","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","18","5.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","19","5.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","20","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","21","5.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","22","6"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","23","6"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","24","6.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","25","7"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","26","7.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","27","7"
"221","1416","Kanyam Tea Estate","Ilam","2015","02","28","8"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","01","8.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","02","8"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","03","9"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","04","9"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","05","8"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","06","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","07","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","08","8.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","09","9"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","10","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","11","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","12","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","13","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","14","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","15","11"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","16","11"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","17","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","18","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","19","8.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","20","9"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","21","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","22","11"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","23","12.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","24","12.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","25","13.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","26","13.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","27","13"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","28","12.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","29","12.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","30","13"
"221","1416","Kanyam Tea Estate","Ilam","2015","03","31","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","01","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","02","11"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","03","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","04","11"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","05","12"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","06","11.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","07","12"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","08","12.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","09","12.7"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","10","13"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","11","12.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","12","13.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","13","11"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","14","12.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","15","13.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","16","14"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","17","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","18","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","19","10.7"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","20","11.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","21","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","22","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","23","13"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","24","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","25","11"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","26","12"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","27","12.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","28","13"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","29","13"
"221","1416","Kanyam Tea Estate","Ilam","2015","04","30","12.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","01","12.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","02","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","03","13"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","04","14.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","05","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","06","15.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","07","15.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","08","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","09","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","10","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","11","15.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","12","15.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","13","14.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","14","11.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","15","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","16","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","17","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","18","14.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","19","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","20","16.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","21","16"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","22","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","23","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","24","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","25","14.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","26","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","27","15.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","28","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","29","16"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","30","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","05","31","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","01","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","02","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","03","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","04","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","05","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","06","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","07","19"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","08","19"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","09","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","10","16.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","11","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","12","17"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","13","16.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","14","17"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","15","16.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","16","16"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","17","17"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","18","16.3"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","19","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","20","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","21","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","22","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","23","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","24","17.7"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","25","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","26","19.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","27","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","28","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","29","17.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","06","30","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","01","16.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","02","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","03","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","04","19"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","05","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","06","18.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","07","19.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","08","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","09","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","10","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","11","17"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","12","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","13","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","14","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","15","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","16","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","17","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","18","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","19","16.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","20","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","21","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","22","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","23","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","24","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","25","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","26","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","27","19"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","28","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","29","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","30","19.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","07","31","19.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","01","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","02","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","03","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","04","17.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","05","17.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","06","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","07","17.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","08","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","09","18.3"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","10","19.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","11","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","12","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","13","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","14","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","15","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","16","18.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","17","17.3"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","18","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","19","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","20","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","21","16.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","22","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","23","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","24","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","25","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","26","18.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","27","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","28","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","29","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","30","18.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","08","31","18.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","01","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","02","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","03","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","04","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","05","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","06","17.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","07","17"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","08","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","09","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","10","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","11","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","12","18"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","13","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","14","17.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","15","17.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","16","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","17","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","18","18.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","19","19.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","20","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","21","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","22","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","23","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","24","17.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","25","16.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","26","15.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","27","15.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","28","16"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","29","16.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","09","30","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","01","17"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","02","17.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","03","15.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","04","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","05","16.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","06","17"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","07","16.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","08","17.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","09","15.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","10","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","11","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","12","15"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","13","15.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","14","14.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","15","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","16","14"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","17","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","18","14.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","19","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","20","14.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","21","14.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","22","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","23","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","24","12.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","25","12.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","26","13"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","27","12.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","28","13.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","29","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","30","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","10","31","13.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","01","13.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","02","12.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","03","13.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","04","11.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","05","11.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","06","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","07","9.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","08","11.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","09","12.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","10","12.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","11","11.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","12","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","13","11.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","14","10.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","15","11.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","16","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","17","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","18","10.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","19","10.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","20","12.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","21","11"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","22","11.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","23","11.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","24","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","25","10.2"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","26","12.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","27","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","28","9.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","29","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","11","30","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","01","10"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","02","9.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","03","9.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","04","9.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","05","9.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","06","9"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","07","9.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","08","8.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","09","7.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","10","7.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","11","7.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","12","6.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","13","7"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","14","6.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","15","5.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","16","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","17","5.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","18","4.4"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","19","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","20","5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","21","4"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","22","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","23","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","24","3.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","25","4.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","26","4.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","27","5.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","28","7.6"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","29","7.8"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","30","7.5"
"221","1416","Kanyam Tea Estate","Ilam","2015","12","31","8.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","01","7"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","02","7.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","03","7"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","04","6.2"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","05","7"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","06","7.2"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","07","8.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","08","9.8"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","09","6.8"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","10","8.2"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","11","6.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","12","5.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","13","7.8"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","14","7.2"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","15","8"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","16","8"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","17","9.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","18","10"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","19","11"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","20","12"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","21","11.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","22","10.8"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","23","11"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","24","8.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","25","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","26","9.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","27","10"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","28","11.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","02","29","11"
"221","1416","Kanyam Tea Estate","Ilam","2016","03","01","11.2"
"221","1416","Kanyam Tea Estate","Ilam","2016","03","02","11"
"221","1416","Kanyam Tea Estate","Ilam","2016","03","03","10.5"
"221","1416","Kanyam Tea Estate","Ilam","2016","03","04","11"
"221","1416","Kanyam Tea Estate","Ilam","2016","03","05","11.8"
"221","1416","Kanyam Tea Estate","Ilam","2016","03","06","11.5"
